 # mh   scale_ggh   scale_bbh   d(singleH)   Chisq_mu   Chisq    ndf    rate(singleH)    rate(singleH->bb)
 #---------------------------------------------------------------------------------------------------------#
   126.00000000000000       0.40000000000000002        1.1000000000000001       0.15101207733979893        138.75923751899418        162.26669305842279               89  0.17125264816170030       0.19798103540860054     
   126.00000000000000       0.40000000000000002        1.2000000000000002       0.15170697413676337        146.30178327794144        169.80923881736993               89  0.17371683247303862       0.21281063372260239     
   126.00000000000000       0.40000000000000002        1.3000000000000000       0.15244027599358273        153.74237019197167        177.24982573139980               89  0.17639529368101506       0.22661279850515686     
   126.00000000000000       0.40000000000000002        1.4000000000000001       0.15320763243398813        160.48399180605483        183.99144734548352               89  0.17928803178562963       0.23958469265660462     
   126.00000000000000       0.40000000000000002        1.5000000000000000       0.15400471870652055        166.73945648407914        190.24691202350778               89  0.18239504678688229       0.25190301939766835     
   126.00000000000000       0.40000000000000002        1.6000000000000001       0.15482728367944162        172.49137495532037        195.99883049474880               89  0.18571633868477311       0.26372162383598308     
   126.00000000000000       0.40000000000000002        1.7000000000000002       0.15567119193016579        177.74176762409954        201.24922316352828               89  0.18925190747930201       0.27517216238064951     
   126.00000000000000       0.40000000000000002        1.8000000000000000       0.15653245970211405        182.51523854539030        206.02269408481885               89  0.19300175317046903       0.28636617048538238     
   126.00000000000000       0.40000000000000002        1.9000000000000001       0.15740728463139594        186.84503633088596        210.35249187031437               89  0.19696587575827418       0.29739761442415008     
   126.00000000000000       0.40000000000000002        2.0000000000000000       0.15829206934486820        190.79129418759413        214.29874972702260               89  0.20114427524271741       0.30834545703878091     
   126.00000000000000       0.45000000000000001        0.0000000000000000       0.14699999999999999        125.06504666363311        148.57250220306190               89  0.20033438389254118        0.0000000000000000     
   126.00000000000000       0.45000000000000001       0.10000000000000001       0.14702832914904354        122.64539622358251        146.15285176301117               89  0.20044152234086024        5.3012759642818144E-003
   126.00000000000000       0.45000000000000001       0.20000000000000001       0.14711313517975705        117.34694081518565        140.85439635461444               89  0.20076293768581741        2.0335314543276632E-002
   126.00000000000000       0.45000000000000001       0.30000000000000004       0.14725387673958146        110.70897648155777        134.21643202098662               89  0.20129862992741271        4.2838459623256532E-002
   126.00000000000000       0.45000000000000001       0.40000000000000002       0.14744966114387678        104.69990498439459        128.20736052382313               89  0.20204859906564612        6.9955375022979702E-002
   126.00000000000000       0.45000000000000001       0.50000000000000000       0.14769925843338860        101.03756801701097        124.54502355643945               89  0.20301284510051762        9.9024771791898447E-002
   126.00000000000000       0.45000000000000001       0.60000000000000009       0.14800112047518432        100.66876928968014        124.17622482910870               89  0.20419136803202725       0.12803238969913666     
   126.00000000000000       0.45000000000000001       0.70000000000000007       0.14835340456018883        103.24854727253556        126.75600281196408               89  0.20558416786017503       0.15570768411312016     
   126.00000000000000       0.45000000000000001       0.80000000000000004       0.14875400083833765        108.28810388077386        131.79555942020212               89  0.20719124458496088       0.18140510164268406     
   126.00000000000000       0.45000000000000001       0.90000000000000002       0.14920056284922859        115.05913788476737        138.56659342419596               89  0.20901259820638488       0.20491619753029153     
   126.00000000000000       0.45000000000000001        1.0000000000000000       0.14969054035432058        122.83157347817915        146.33902901760763               89  0.21104822872444695       0.22629778334707415     
   126.00000000000000       0.45000000000000001        1.1000000000000001       0.15022121365665331        130.92823484899600        154.43569038842426               89  0.21329813613914719       0.24574562143555528     
   126.00000000000000       0.45000000000000001        1.2000000000000002       0.15078972860443762        138.99821458063488        162.50567012006340               89  0.21576232045048552       0.26351311831388929     
   126.00000000000000       0.45000000000000001        1.3000000000000000       0.15139313151284278        146.97550094225437        170.48295648168312               89  0.21844078165846195       0.27986410422124758     
   126.00000000000000       0.45000000000000001        1.4000000000000001       0.15202840329982426        154.24013685165542        177.74759239108403               89  0.22133351976307652       0.29504816600761313     
   126.00000000000000       0.45000000000000001        1.5000000000000000       0.15269249221200762        160.99004429650861        184.49749983593679               89  0.22444053476432918       0.30928963104839563     
   126.00000000000000       0.45000000000000001        1.6000000000000001       0.15338234461013872        167.20262848437258        190.71008402380093               89  0.22776182666222000       0.32278422940821638     
   126.00000000000000       0.45000000000000001        1.7000000000000002       0.15409493338505778        172.87724390637081        196.38469944579955               89  0.23129739545674891       0.33569974655524426     
   126.00000000000000       0.45000000000000001        1.8000000000000000       0.15482728367944160        178.03757184219728        201.54502738162620               89  0.23504724114791592       0.34817852198875310     
   126.00000000000000       0.45000000000000001        1.9000000000000001       0.15557649569312995        182.71867936850543        206.22613490793401               89  0.23901136373572107       0.36034061133229411     
   126.00000000000000       0.45000000000000001        2.0000000000000000       0.15633976444686012        186.98278621112263        210.49024175055115               89  0.24318976322016431       0.37228699868132459     
   126.00000000000000       0.50000000000000000        0.0000000000000000       0.14699999999999999        120.38236047799488        143.88981601742347               89  0.24732639986733479        0.0000000000000000     
   126.00000000000000       0.50000000000000000       0.10000000000000001       0.14702294894135839        117.89933129131083        141.40678683073932               89  0.24743353831565384        6.4753822677396638E-003
   126.00000000000000       0.50000000000000000       0.20000000000000001       0.14709167667773357        112.26159647102942        135.76905201045764               89  0.24775495366061101        2.4842653704955607E-002
   126.00000000000000       0.50000000000000000       0.30000000000000004       0.14720582748763042        104.96893002306321        128.47638556249188               89  0.24829064590220631        5.2342099098912236E-002
   126.00000000000000       0.50000000000000000       0.40000000000000002       0.14736481360343492        98.259431259970512        121.76688679939940               89  0.24904061504043973        8.5482995038728651E-002
   126.00000000000000       0.50000000000000000       0.50000000000000000       0.14756782273517469        94.038990026358064        117.54644556578675               89  0.25000486107531122       0.12099879592370467     
   126.00000000000000       0.50000000000000000       0.60000000000000009       0.14781382835174800        92.924950780645005        116.43240632007361               89  0.25118338400682089       0.15640402479585841     
   126.00000000000000       0.50000000000000000       0.70000000000000007       0.14810160247914109        94.945497349997041        118.45295288942562               89  0.25257618383496860       0.19011955219210858     
   126.00000000000000       0.50000000000000000       0.80000000000000004       0.14842973072222751        99.664586547565364        123.17204208699391               89  0.25418326055975449       0.22133338629364410     
   126.00000000000000       0.50000000000000000       0.90000000000000002       0.14879662917445777        106.38770004351476        129.89515558294295               89  0.25600461418117848       0.24977382040788615     
   126.00000000000000       0.50000000000000000        1.0000000000000000       0.14920056284922859        114.32708463168771        137.83454017111646               89  0.25804024469924058       0.27549960792631151     
   126.00000000000000       0.50000000000000000        1.1000000000000001       0.14963966524853139        122.74600412529372        146.25345966472204               89  0.26029015211394080       0.29874448567984252     
   126.00000000000000       0.50000000000000000        1.2000000000000002       0.15011195867857191        131.23915832847928        154.74661386790731               89  0.26275433642527912       0.31981634139131743     
   126.00000000000000       0.50000000000000000        1.3000000000000000       0.15061537492785546        139.69400163399462        163.20145717342314               89  0.26543279763325556       0.33903818665784741     
   126.00000000000000       0.50000000000000000        1.4000000000000001       0.15114777593969150        147.45508759578240        170.96254313521095               89  0.26832553573787010       0.35671700691284614     
   126.00000000000000       0.50000000000000000        1.5000000000000000       0.15170697413676335        154.69454844111070        178.20200398053925               89  0.27143255073912281       0.37312960657875599     
   126.00000000000000       0.50000000000000000        1.6000000000000001       0.15229075208863757        161.37749778073933        184.88495332016791               89  0.27475384263701358       0.38851808712246422     
   126.00000000000000       0.50000000000000000        1.7000000000000002       0.15289688125200801        167.49420450854672        191.00166004797524               89  0.27828941143154251       0.40309038026927901     
   126.00000000000000       0.50000000000000000        1.8000000000000000       0.15352313955618740        173.06627252906623        196.57372806849475               89  0.28203925712270950       0.41702315608606455     
   126.00000000000000       0.50000000000000000        1.9000000000000001       0.15416732765103466        178.12514598623775        201.63260152566642               89  0.28600337971051465       0.43046561726017013     
   126.00000000000000       0.50000000000000000        2.0000000000000000       0.15482728367944162        182.73434515483120        206.24180069425978               89  0.29018177919495791       0.44354340035508383     
   126.00000000000000       0.55000000000000004        0.0000000000000000       0.14699999999999999        117.45077040225243        140.95822594168087               89  0.29926494383947516        0.0000000000000000     
   126.00000000000000       0.55000000000000004       0.10000000000000001       0.14701896749261828        114.93280928099510        138.44026482042381               89  0.29937208228779422        7.7447117023889183E-003
   126.00000000000000       0.55000000000000004       0.20000000000000001       0.14707578860143131        109.00331755192246        132.51077309135098               89  0.29969349763275138        2.9720086963789881E-002
   126.00000000000000       0.55000000000000004       0.30000000000000004       0.14717022009042352        101.21386466809257        124.72132020752112               89  0.30022918987434666        6.2640361697184524E-002
   126.00000000000000       0.55000000000000004       0.40000000000000002       0.14730185945257013        93.750418027546615        117.25787356697515               89  0.30097915901258010       0.10233692950210325     
   126.00000000000000       0.55000000000000004       0.50000000000000000       0.14747014917911669        88.459642968818812        111.96709850824753               89  0.30194340504745160       0.14489196209717795     
   126.00000000000000       0.55000000000000004       0.60000000000000009       0.14767438261809601        86.666254441633697        110.17370998106196               89  0.30312192797896126       0.18730733631416890     
   126.00000000000000       0.55000000000000004       0.70000000000000007       0.14791371130811395        87.801381737461057        111.30883727688966               89  0.30451472780710898       0.22766336882188487     
   126.00000000000000       0.55000000000000004       0.80000000000000004       0.14818715364707183        91.880993730810573        115.38844927023909               89  0.30612180453189486       0.26496033615834674     
   126.00000000000000       0.55000000000000004       0.90000000000000002       0.14849360473339276        98.184293158755679        121.69174869818423               89  0.30794315815331885       0.29885136267698892     
   126.00000000000000       0.55000000000000004        1.0000000000000000       0.14883184720001272        106.00184143138195        129.50929697081048               89  0.30997878867138096       0.32939228536622778     
   126.00000000000000       0.55000000000000004        1.1000000000000001       0.14920056284922859        114.51547137823862        138.02292691766701               89  0.31222869608608117       0.35685464518634885     
   126.00000000000000       0.55000000000000004        1.2000000000000002       0.14959834488959017        123.26518286525383        146.77263840468220               89  0.31469288039741949       0.38160341890211319     
   126.00000000000000       0.55000000000000004        1.3000000000000000       0.15002371057430564        132.08367826873541        155.59113380816376               89  0.31737134160539593       0.40402482861223832     
   126.00000000000000       0.55000000000000004        1.4000000000000001       0.15047511404384195        140.26994038716262        163.77739592659134               89  0.32026407971001047       0.42448783041531352     
   126.00000000000000       0.55000000000000004        1.5000000000000000       0.15095095918311915        147.95905968592888        171.46651522535743               89  0.32337109471126319       0.44332629691959918     
   126.00000000000000       0.55000000000000004        1.6000000000000001       0.15144961231536777        155.09495040417886        178.60240594360735               89  0.32669238660915395       0.46083302642843638     
   126.00000000000000       0.55000000000000004        1.7000000000000002       0.15196941456969304        161.65265228767896        185.16010782710728               89  0.33022795540368288       0.47726002265219714     
   126.00000000000000       0.55000000000000004        1.8000000000000000       0.15250869377696263        167.64431494475770        191.15177048418619               89  0.33397780109484987       0.49282176786998211     
   126.00000000000000       0.55000000000000004        1.9000000000000001       0.15306577576806801        173.09588861860041        196.60334415802865               89  0.33794192368265502       0.50769965499194925     
   126.00000000000000       0.55000000000000004        2.0000000000000000       0.15363899496919001        178.06885714901503        201.57631268844389               89  0.34212032316709828       0.52204660878752274     
   126.00000000000000       0.60000000000000009        0.0000000000000000       0.14699999999999999        115.86144706069399        139.36890260012240               89  0.35615001580896222        0.0000000000000000     
   126.00000000000000       0.60000000000000009       0.10000000000000001       0.14701593887362835        113.31056650721963        136.81802204664814               89  0.35625715425728127        9.1019161793328210E-003
   126.00000000000000       0.60000000000000009       0.20000000000000001       0.14706369802612920        107.18840259271582        130.69585813214434               89  0.35657856960223844        3.4940404599425844E-002
   126.00000000000000       0.60000000000000009       0.30000000000000004       0.14714310556958526        98.999935936303658        122.50739147573231               89  0.35711426184383371        7.3679082241660324E-002
   126.00000000000000       0.60000000000000009       0.40000000000000002       0.14725387673958146        90.935939943793883        114.44339548322242               89  0.35786423098206716       0.12043511973619517     
   126.00000000000000       0.60000000000000009       0.50000000000000000       0.14739561643825735        84.747475008738547        108.25493054816712               89  0.35882847701693865       0.17059810728485614     
   126.00000000000000       0.60000000000000009       0.60000000000000009       0.14756782273517466        81.710539228599515        105.21799476802806               89  0.36000699994844831       0.22061829412223144     
   126.00000000000000       0.60000000000000009       0.70000000000000007       0.14776989126849707        82.116915408520555        105.62437094794927               89  0.36139979977659603       0.26820393544004689     
   126.00000000000000       0.60000000000000009       0.80000000000000004       0.14800112047518432        85.259762232312539        108.76721777174139               89  0.36300687650138191       0.31214552160500064     
   126.00000000000000       0.60000000000000009       0.90000000000000002       0.14826071756694617        90.874302196214273        114.38175773564282               89  0.36482823012280591       0.35200783003380781     
   126.00000000000000       0.60000000000000009        1.0000000000000000       0.14854780515883756        98.215404956344585        121.72286049577311               89  0.36686386064086801       0.38783760622019842     
   126.00000000000000       0.60000000000000009        1.1000000000000001       0.14886142844979622        106.55598485979139        130.06344039921993               89  0.36911376805556823       0.41994288849412209     
   126.00000000000000       0.60000000000000009        1.2000000000000002       0.14920056284922859        115.34570590851146        138.85316144793998               89  0.37157795236690655       0.44874746489372974     
   126.00000000000000       0.60000000000000009        1.3000000000000000       0.14956412194096386        124.36364768368260        147.87110322311102               89  0.37425641357488298       0.47470415218422235     
   126.00000000000000       0.60000000000000009        1.4000000000000001       0.14995096567546878        132.85874992565684        156.36620546508541               89  0.37714915167949753       0.49824800325657104     
   126.00000000000000       0.60000000000000009        1.5000000000000000       0.15035990868302579        140.91904057291137        164.42649611234015               89  0.38025616668075024       0.51977425586508996     
   126.00000000000000       0.60000000000000009        1.6000000000000001       0.15078972860443765        148.45922035259628        171.96667589202485               89  0.38357745857864101       0.53963054632843466     
   126.00000000000000       0.60000000000000009        1.7000000000000002       0.15123917434150588        155.43139190007903        178.93884743950764               89  0.38711302737316994       0.55811676854814651     
   126.00000000000000       0.60000000000000009        1.8000000000000000       0.15170697413676337        161.83198213739718        185.33943767682587               89  0.39086287306433692       0.57548864313057324     
   126.00000000000000       0.60000000000000009        1.9000000000000001       0.15219184340043090        167.67639434155814        191.18384988098668               89  0.39482699565214208       0.59196277509112250     
   126.00000000000000       0.60000000000000009        2.0000000000000000       0.15269249221200759        173.02051209449954        196.52796763392809               89  0.39900539513658534       0.60772201373802592     
   126.00000000000000       0.65000000000000002        0.0000000000000000       0.14699999999999999        115.15215874016809        138.65961427959647               89  0.41798161577579585        0.0000000000000000     
   126.00000000000000       0.65000000000000002       0.10000000000000001       0.14701358165629555        112.58880954594940        136.09626508537795               89  0.41808875422411490        1.0539430411857946E-002
   126.00000000000000       0.65000000000000002       0.20000000000000001       0.14705428489242273        106.37157002489373        129.87902556432215               89  0.41841016956907207        4.0475518102226771E-002
   126.00000000000000       0.65000000000000002       0.30000000000000004       0.14712198483027691        97.982590501904909        121.49004604133329               89  0.41894586181066734        8.5402124757275655E-002
   126.00000000000000       0.65000000000000002       0.40000000000000002       0.14721647440235261        89.410880971142390        112.91833651057092               89  0.41969583094890078       0.13969211899100425     
   126.00000000000000       0.65000000000000002       0.50000000000000000       0.14733746592983252        82.543680007080113        106.05113554650859               89  0.42066007698377228       0.19800613121537208     
   126.00000000000000       0.65000000000000002       0.60000000000000009       0.14748459330045616        78.506674337122689        102.01412987655156               89  0.42183859991528194       0.25620646119586671     
   126.00000000000000       0.65000000000000002       0.70000000000000007       0.14765741471557467        77.622623476514732        101.13007901594335               89  0.42323139974342966       0.31159841570692343     
   126.00000000000000       0.65000000000000002       0.80000000000000004       0.14785541596825078        79.998944511472203        103.50640005090088               89  0.42483847646821554       0.36273996217337579     
   126.00000000000000       0.65000000000000002       0.90000000000000002       0.14807801420756456        84.670113718095664        108.17756925752431               89  0.42665983008963954       0.40909309113247477     
   126.00000000000000       0.65000000000000002        1.0000000000000000       0.14832456213855416        91.328792537802883        114.83624807723143               89  0.42869546060770164       0.45068792937420021     
   126.00000000000000       0.65000000000000002        1.1000000000000001       0.14859435260256559        99.201488858854972        122.70894439828352               89  0.43094536802240185       0.48786651446716722     
   126.00000000000000       0.65000000000000002        1.2000000000000002       0.14888662347926609        107.75229066316982        131.25974620259839               89  0.43340955233374018       0.52111222436168603     
   126.00000000000000       0.65000000000000002        1.3000000000000000       0.14920056284922859        116.76909446494440        140.27655000437269               89  0.43608801354171661       0.55094715758631263     
   126.00000000000000       0.65000000000000002        1.4000000000000001       0.14953531435481943        125.41762390099345        148.92507944042171               89  0.43898075164633116       0.57787610125886124     
   126.00000000000000       0.65000000000000002        1.5000000000000000       0.14988998269708567        133.73357515338731        157.24103069281585               89  0.44208776664758387       0.60235962801736143     
   126.00000000000000       0.65000000000000002        1.6000000000000001       0.15026363920738392        141.59737536059990        165.10483090002813               89  0.44540905854547463       0.62480414466117051     
   126.00000000000000       0.65000000000000002        1.7000000000000002       0.15065532743453500        148.93039602233662        172.43785156176514               89  0.44894462734000357       0.64556112850658154     
   126.00000000000000       0.65000000000000002        1.8000000000000000       0.15106406869122121        155.70722805000918        179.21468358943761               89  0.45269447303117055       0.66493089702994157     
   126.00000000000000       0.65000000000000002        1.9000000000000001       0.15148886750704874        161.92705104218578        185.43450658161467               89  0.45665859561897570       0.68316825996664110     
   126.00000000000000       0.65000000000000002        2.0000000000000000       0.15192871694004145        167.63587809207684        191.14333363150541               89  0.46083699510341897       0.70048862305245685     
   126.00000000000000       0.70000000000000007        0.0000000000000000       0.14699999999999999        115.03125436852645        138.53870990795494               89  0.48475974373997627        0.0000000000000000     
   126.00000000000000       0.70000000000000007       0.10000000000000001       0.14701171112725883        112.49274943717067        136.00020497659906               89  0.48486688218829532        1.2049564459140606E-002
   126.00000000000000       0.70000000000000007       0.20000000000000001       0.14704681347666282        106.28131620929830        129.78877174872679               89  0.48518829753325249        4.6296794191244890E-002
   126.00000000000000       0.70000000000000007       0.30000000000000004       0.14710521415644279        97.770376960495568        121.27783249992380               89  0.48572398977484776        9.7752019864916717E-002
   126.00000000000000       0.70000000000000007       0.40000000000000002       0.14718675902894687        88.890615835709042        112.39807137513790               89  0.48647395891308121       0.16002000383128015     
   126.00000000000000       0.70000000000000007       0.50000000000000000       0.14729123372477113        81.440093045770368        104.94754858519890               89  0.48743820494795270       0.22700109418069367     
   126.00000000000000       0.70000000000000007       0.60000000000000009       0.14741836504509354        76.500746787411259        100.00820232683979               89  0.48861672787946236       0.29393617457525673     
   126.00000000000000       0.70000000000000007       0.70000000000000007       0.14756782273517466        74.704611721675079        98.212067261103456               89  0.49000952770761008       0.35769751094603180     
   126.00000000000000       0.70000000000000007       0.80000000000000004       0.14773922160769534        75.794813554376489        99.302269093804995               89  0.49161660443239596       0.41658723499635980     
   126.00000000000000       0.70000000000000007       0.90000000000000002       0.14793212399071970        79.720605663720676        103.22806120314918               89  0.49343795805381996       0.46994888437188942     
   126.00000000000000       0.70000000000000007        1.0000000000000000       0.14814604247166369        85.467892250049118        108.97534778947745               89  0.49547358857188206       0.51778707335069640     
   126.00000000000000       0.70000000000000007        1.1000000000000001       0.14838044290577077        92.652287776669539        116.15974331609806               89  0.49772349598658228       0.56047410792052554     
   126.00000000000000       0.70000000000000007        1.2000000000000002       0.14863474765528814        100.77475430505564        124.28220984448419               89  0.50018768029792060       0.59855274077419252     
   126.00000000000000       0.70000000000000007        1.3000000000000000       0.14890833902382059        109.52940830826024        133.03686384768906               89  0.50286614150589704       0.63261629380212947     
   126.00000000000000       0.70000000000000007        1.4000000000000001       0.14920056284922859        118.15007864617817        141.65753418560672               89  0.50575887961051158       0.66324239544879338     
   126.00000000000000       0.70000000000000007        1.5000000000000000       0.14951073221792457        126.57674146918411        150.08419700861239               89  0.50886589461176424       0.69096056236389336     
   126.00000000000000       0.70000000000000007        1.6000000000000001       0.14983813126349180        134.65362031907318        158.16107585850173               89  0.51218718650965511       0.71623967006814560     
   126.00000000000000       0.70000000000000007        1.7000000000000002       0.15018201901317130        142.26705095748713        165.77450649691582               89  0.51572275530418399       0.73948632874650622     
   126.00000000000000       0.70000000000000007        1.8000000000000000       0.15054163324689251        149.36431181925701        172.87176735868519               89  0.51947260099535097       0.76104873031552800     
   126.00000000000000       0.70000000000000007        1.9000000000000001       0.15091619433511691        155.92280941197592        179.43026495140441               89  0.52343672358315618       0.78122284331949965     
   126.00000000000000       0.70000000000000007        2.0000000000000000       0.15130490902375632        161.97415166127232        185.48160720070086               89  0.52761512306759939       0.80025925120279762     
   126.00000000000000       0.75000000000000000        0.0000000000000000       0.14699999999999999        115.09667030044112        138.60412583986965               89  0.55648439970150332        0.0000000000000000     
   126.00000000000000       0.75000000000000000       0.10000000000000001       0.14701020198363018        112.60380206519507        136.11125760462335               89  0.55659153814982243        1.3624591312699885E-002
   126.00000000000000       0.75000000000000000       0.20000000000000001       0.14704078438273183        106.52766641619617        130.03512195562473               89  0.55691295349477954        5.2375373060275267E-002
   126.00000000000000       0.75000000000000000       0.30000000000000004       0.14709167667773357        98.089094284517330        121.59654982394542               89  0.55744864573637487       0.11067057804609733     
   126.00000000000000       0.75000000000000000       0.40000000000000002       0.14716276178720897        89.100638206096377        112.60809374552456               89  0.55819861487460820       0.18132926110368860     
   126.00000000000000       0.75000000000000000       0.50000000000000000       0.14725387673958149        81.243756610141176        104.75121214956985               89  0.55916286090947975       0.25746529815185115     
   126.00000000000000       0.75000000000000000       0.60000000000000009       0.14736481360343495        75.662956514411576        99.170412053840096               89  0.56034138384098942       0.33366772168148107     
   126.00000000000000       0.75000000000000000       0.70000000000000007       0.14749532066656010        73.024146328158722        96.531601867587270               89  0.56173418366913719       0.40634664325831127     
   126.00000000000000       0.75000000000000000       0.80000000000000004       0.14764510385133892        73.071792629973061        96.579248169401467               89  0.56334126039392307       0.47352460088354653     
   126.00000000000000       0.75000000000000000       0.90000000000000002       0.14781382835174806        75.846670953963681        99.354126493392243               89  0.56516261401534695       0.53440984907931388     
   126.00000000000000       0.75000000000000000        1.0000000000000000       0.14800112047518435        80.752995527428553        104.26045106685685               89  0.56719824453340906       0.58897123565981901     
   126.00000000000000       0.75000000000000000        1.1000000000000001       0.14820656967051274        87.077819970831882        110.58527551026003               89  0.56944815194810927       0.63760634451564091     
   126.00000000000000       0.75000000000000000        1.2000000000000002       0.14842973072222754        94.550298454666120        118.05775399409463               89  0.57191233625944760       0.68091605240174202     
   126.00000000000000       0.75000000000000000        1.3000000000000000       0.14867012608942490        102.69985337831817        126.20730891774670               89  0.57459079746742414       0.71956605653857619     
   126.00000000000000       0.75000000000000000        1.4000000000000001       0.14892724836741172        111.24951021018397        134.75696574961253               89  0.57748353557203869       0.75420936339725608     
   126.00000000000000       0.75000000000000000        1.5000000000000000       0.14920056284922861        119.62376672800508        143.13122226743351               89  0.58059055057329134       0.78544764875718420     
   126.00000000000000       0.75000000000000000        1.6000000000000001       0.14948951016413872        127.78026937535138        151.28772491477994               89  0.58391184247118211       0.81381569452249769     
   126.00000000000000       0.75000000000000000        1.7000000000000002       0.14979350897021956        135.57068563706119        159.07814117648996               89  0.58744741126571098       0.83977862944188275     
   126.00000000000000       0.75000000000000000        1.8000000000000000       0.15011195867857191        142.90866669688768        166.41612223631606               89  0.59119725695687808       0.86373570177805814     
   126.00000000000000       0.75000000000000000        1.9000000000000001       0.15044424218731522        149.75143361573726        173.25888915516569               89  0.59516137954468318       0.88602694395112758     
   126.00000000000000       0.75000000000000000        2.0000000000000000       0.15078972860443768        156.10638245403470        179.61383799346319               89  0.59933977902912638       0.90694072050553864     
   126.00000000000000       0.80000000000000004        0.0000000000000000       0.14699999999999999        115.29947688251720        138.80693242194570               89  0.63315558366037716        0.0000000000000000     
   126.00000000000000       0.80000000000000004       0.10000000000000001       0.14700896679618530        112.91093722332306        136.41839276275152               89  0.63326272210869627        1.5256828094909450E-002
   126.00000000000000       0.80000000000000004       0.20000000000000001       0.14703584898942534        106.95594899724169        130.46340453667017               89  0.63358413745365338        5.8682465664083451E-002
   126.00000000000000       0.80000000000000004       0.30000000000000004       0.14708059208599855        98.631974083794731        122.13942962322341               89  0.63411982969524872       0.12409946888592317     
   126.00000000000000       0.80000000000000004       0.40000000000000002       0.14714310556958529        89.712519869412660        113.21997540884102               89  0.63486979883348205       0.20352963652453937     
   126.00000000000000       0.80000000000000004       0.50000000000000000       0.14722326335805461        81.675385056446814        105.18284059587486               89  0.63583404486835360       0.28927933487021540     
   126.00000000000000       0.80000000000000004       0.60000000000000009       0.14732090443693882        75.616569790393910        99.124025329822643               89  0.63701256779986326       0.37525849519546944     
   126.00000000000000       0.80000000000000004       0.70000000000000007       0.14743583366367732        72.207769769230680        95.715225308659200               89  0.63840536762801103       0.45738713054727925     
   126.00000000000000       0.80000000000000004       0.80000000000000004       0.14756782273517469        71.418840857013336        94.926296396441856               89  0.64001244435279692       0.53338413420660391     
   126.00000000000000       0.80000000000000004       0.90000000000000002       0.14771661130978989        73.056304401958116        96.563759941386692               89  0.64183379797422080       0.60230456944646726     
   126.00000000000000       0.80000000000000004        1.0000000000000000       0.14788190827357758        76.992052373330537        100.49950791275911               89  0.64386942849228290       0.66406993071581533     
   126.00000000000000       0.80000000000000004        1.1000000000000001       0.14806339313945099        82.545808161333198        106.05326370076172               89  0.64611933590698312       0.71909681736130548     
   126.00000000000000       0.80000000000000004        1.2000000000000002       0.14826071756694623        89.220989591793867        112.72844513122219               89  0.64858352021832144       0.76804191149547441     
   126.00000000000000       0.80000000000000004        1.3000000000000000       0.14847350698944861        96.765178970961443        120.27263451038996               89  0.65126198142629799       0.81164360881549791     
   126.00000000000000       0.80000000000000004        1.4000000000000001       0.14870136233510087        104.92921697698813        128.43667251641668               89  0.65415471953091253       0.85063222214721901     
   126.00000000000000       0.80000000000000004        1.5000000000000000       0.14894386182715197        113.03796540761903        136.54542094704760               89  0.65726173453216519       0.88568437447034465     
   126.00000000000000       0.80000000000000004        1.6000000000000001       0.14920056284922859        121.12882843444297        144.63628397387160               89  0.66058302643005595       0.91740390421490026     
   126.00000000000000       0.80000000000000004        1.7000000000000002       0.14947100386091142        128.97478126343606        152.48223680286472               89  0.66411859522458483       0.94631765960192948     
   126.00000000000000       0.80000000000000004        1.8000000000000000       0.14975470634907112        136.45873477150212        159.96619031093070               89  0.66786844091575193       0.97287901559732537     
   126.00000000000000       0.80000000000000004        1.9000000000000001       0.15005117680065783        143.51031072913545        167.01776626856403               89  0.67183256350355702       0.99747491286207857     
   126.00000000000000       0.80000000000000004        2.0000000000000000       0.15035990868302582        150.11357171764664        173.62102725707553               89  0.67601096298800023        1.0204340741682285     
   126.00000000000000       0.85000000000000009        0.0000000000000000       0.14699999999999999        115.01929093378504        138.52674647321354               89  0.71477329561659764        0.0000000000000000     
   126.00000000000000       0.85000000000000009       0.10000000000000001       0.14700794305941292        112.66094919794627        136.16840473737480               89  0.71488043406491675        1.6938709766884080E-002
   126.00000000000000       0.85000000000000009       0.20000000000000001       0.14703175795904663        106.84048987328767        130.34794541271620               89  0.71520184940987386        6.5189625941338522E-002
   126.00000000000000       0.85000000000000009       0.30000000000000004       0.14707140192720683        99.324348358674143        122.83180389810269               89  0.71573754165146919       0.13798075819563721     
   126.00000000000000       0.85000000000000009       0.40000000000000002       0.14712680389093513        90.483162579125249        113.99061811855344               89  0.71648751078970252       0.22653093303845709     
   126.00000000000000       0.85000000000000009       0.50000000000000000       0.14719786479393548        82.471236711547803        105.97869225097634               89  0.71745175682457407       0.32232308657308922     
   126.00000000000000       0.85000000000000009       0.60000000000000009       0.14728445803795262        76.138426595422473        99.645882134850709               89  0.71863027975608373       0.41856411130636550     
   126.00000000000000       0.85000000000000009       0.70000000000000007       0.14738643004394422        72.177062866930981        95.684518406359800               89  0.72002307958423151       0.51065733883322650     
   126.00000000000000       0.85000000000000009       0.80000000000000004       0.14750360092842713        70.577018053504332        94.084473592932810               89  0.72163015630901739       0.59599384345403184     
   126.00000000000000       0.85000000000000009       0.90000000000000002       0.14763576528947731        71.381813121080668        94.889268660509217               89  0.72345150993044127       0.67345661998849138     
   126.00000000000000       0.85000000000000009        1.0000000000000000       0.14778269309603473        74.233109467486230        97.740565006914977               89  0.72548714044850338       0.74290693703845956     
